1,23710340,8.418828,40.2499,23891061,8.686557,39.93939,24076830,8.950259,39.61606,24257660,8.926045,39.21082
4,23712539,-1.006911,50.74908,23894420,-0.6115391,50.86164,23937029,-0.516503,50.86707,24075619,-0.1949975,50.88232,24201561,-0.04737865,50.95827,24252811,-0.1263915,50.97667,24433619,-0.2307404,50.88276,24462141,-0.1647546,50.87621,24618619,-0.04738258,50.96227,24735410,-0.2157072,50.98818
4,23778891,2.916883,48.81781,23796840,2.894676,48.82202,23865100,2.8182,48.80273,23959119,2.713625,48.78472,24045061,2.632695,48.76941,24049330,2.627125,48.76887,24143600,2.536342,48.75188,24220949,2.466467,48.73906,24313820,2.388775,48.72518,24328150,2.376879,48.72375
0,23712221,3.055721,42.09174,23794590,3.061422,41.92023,23897170,3.067497,41.7076,23984410,3.071063,41.52519,24077039,3.076905,41.33092,24161180,3.081017,41.15554,24341971,3.091207,40.77865,24526830,3.098315,40.39347,24703551,3.107756,40.02579,24880170,3.115804,39.66159,25065051,3.125703,39.28334
0,23849080,-2.807678,42.79155,23854119,-2.818606,42.78344,24029020,-3.216535,42.5157,24031279,-3.220602,42.51175,24208980,-3.630881,42.24279
5,23770920,6.060151,48.45119,23772869,6.058585,48.45494,23951170,6.075242,48.78082,24025270,6.081346,48.91676,24139619,6.092357,49.12682,24289789,6.076898,49.39958,24324199,6.058666,49.45804,24497551,5.972922,49.74031,24558439,5.941586,49.84173,24677670,5.883563,50.02146,24819740,5.779303,50.20205,24857830,5.750934,50.24791,25096000,5.744136,50.53962,25376461,5.603645,50.74448
0,23712199,1.674357,43.65257,23897160,1.508694,43.50951,24077020,1.388652,43.60186
0,23770939,8.59249,46.60576,23951189,8.653271,46.21501
0,23756891,6.232023,45.88863,23794930,6.315196,45.8468,23802590,6.332898,45.83663,23996461,6.73241,45.60673,24009359,6.760728,45.59118,24173199,7.09152,45.39322,24273730,7.30765,45.28422,24354090,7.48426,45.20363,24538869,7.884197,45.01274,24715590,8.262309,44.82979,24896270,8.644711,44.64247
0,23710301,4.668782,44.18671,23805160,4.744136,44.04029,23891010,4.802267,43.92709,23985090,4.865695,43.80545,24076779,4.921471,43.69144,24164939,4.990233,43.59233,24257609,5.086408,43.52678,24344920,5.15881,43.47441,24434289,5.214415,43.4353
0,23734980,7.98,47.58324,23758520,8.028358,47.58623,23865051,8.208483,47.60427,23915189,8.28357,47.61042,23948250,8.329378,47.60946,24095561,8.478484,47.52102
0,23710270,3.213455,44.42522,23825141,3.340189,44.2645,23899010,3.425094,44.17476,23997029,3.525916,44.06578,24076770,3.608467,43.97697,24176930,3.712953,43.8637,24257609,3.795136,43.77425,24365010,3.901891,43.65739,24442391,3.974813,43.5783,24541170,4.072927,43.47557,24623119,4.157553,43.39693,24721340,4.187462,43.47047,24799939,4.105326,43.51021,24901631,4.024529,43.55101,24976561,3.973535,43.57634
0,23737490,-1.799414,45.9278,23849090,-1.925408,45.71226,23889000,-1.970889,45.63299,23918551,-2.002346,45.57627,24029020,-2.125139,45.36072,24099730,-2.203128,45.22157,24145391,-2.255205,45.13222,24200900,-2.315033,45.02368,24276881,-2.397575,44.87513,24392949,-2.521014,44.6511,24457840,-2.58745,44.5301,24573180,-2.712467,44.30133,24642699,-2.785455,44.16438,24753301,-2.902458,43.94892,24823789,-2.855664,43.81781,24933660,-2.736754,43.6375,24996529,-2.675952,43.54684,25113939,-2.57381,43.39547,25177801,-2.52547,43.32294,25291279,-2.514137,43.20125,25362859,-2.618454,43.19134,25471539,-2.760835,43.24669
0,23700730,4.447042,45.06934,23769160,4.568484,44.96175,23782529,4.594138,44.93919,23949061,4.886428,44.67686,23972320,4.926948,44.63989,24129061,5.206603,44.38623,24157100,5.258131,44.33929,24308980,5.540688,44.08977,24333990,5.585929,44.05015,24489090,5.875083,43.79707,24514760,5.928661,43.76453,24691570,6.314622,43.59778,24872189,6.679511,43.55422,25053061,6.993336,43.52869,25242000,7.14676,43.60185
0,23696721,-0.8288374,51.36765,23708439,-0.8592859,51.37774,23953080,-1.476929,51.53,24217539,-2.141247,51.66701
0,23746881,8.376507,47.7068,23809020,8.566143,47.6733,23927189,8.934326,47.62626,24107561,9.462764,47.49332,24292141,9.971089,47.28728
0,23829150,4.757073,45.68941,24009070,4.989035,45.55066,24184910,5.104968,45.62672,24369061,5.087263,45.71392,24549189,5.088917,45.71117,24703570,5.088966,45.71951,24733340,5.087472,45.7396,24884211,4.985961,45.81083,24909670,4.954541,45.80887,24915820,4.948245,45.80782,25065090,4.744166,45.80303,25090000,4.705964,45.80246,25192270,4.5565,45.80006,25250010,4.472191,45.79825,25267320,4.447645,45.79838,25434811,4.198578,45.82122,25455590,4.16825,45.82384,25480590,4.131319,45.82753,25612340,3.940497,45.84399,25636160,3.903716,45.84676,25762359,3.71462,45.86228,25789109,3.677337,45.865,25812381,3.644563,45.86739,25977600,3.404949,45.88634,26004939,3.364316,45.88938,26050881,3.296381,45.89504,26174289,3.112669,45.90973,26205480,3.066507,45.91265,26351490,2.84981,45.92897,26351529,2.850287,45.92896,26410109,2.763925,45.93576,26536160,2.575379,45.94952,26606609,2.470639,45.95818,26652270,2.402542,45.96381,26716789,2.309398,45.97091,26803311,2.182015,45.97709,26897000,2.047747,45.98525,26950490,1.97214,45.99009,27007980,1.880075,45.99648,27082539,1.782003,46.00256,27213561,1.613893,46.01857,27254711,1.561781,46.01963,27259430,1.555072,46.01922,27430381,1.35477,46.00512,27651029,1.221024,45.90416
1,23708439,-0.4348586,49.40857,23808900,-0.6058217,49.45741,23890400,-0.746567,49.49671,24061270,-1.007822,49.57931,24067570,-1.016828,49.58173,24248779,-1.236383,49.62124,24333811,-1.328131,49.63256,24433619,-1.383346,49.6742,24594279,-1.275948,49.62582,24614600,-1.295689,49.62643,24791670,-1.433541,49.64515
2,23706289,3.651336,42.09454,23716170,3.624204,42.08578,23891000,3.152215,41.93414,23909090,3.103019,41.92272,24072750,2.649567,41.8104,24089000,2.603436,41.79835,24249529,2.163649,41.68655,24268990,2.107223,41.673,24449100,1.61289,41.54091,24633330,1.109338,41.40405,24817311,0.6053833,41.26755,24997779,0.1258857,41.13754
0,23724260,4.962471,46.51323,23742381,5.015031,46.50159,23742881,5.01628,46.50203,23804990,5.19592,46.4633,23909119,5.499337,46.39602,23923170,5.542762,46.38674,23924160,5.543397,46.38587,24057330,5.933099,46.29999,24089061,6.022935,46.27625,24107539,6.074373,46.25832,24108811,6.075587,46.25626,24292109,6.494291,45.98473,24293869,6.495624,45.98181,24321850,6.556606,45.9369,24469449,6.859965,45.70557,24470529,6.862537,45.70324,24590381,7.099962,45.52126,24651311,7.216558,45.43103,24823980,7.53953,45.17889,24855820,7.59942,45.13628,25004811,7.901501,44.96475
0,23854150,0.1192205,51.26988,23913090,0.01857454,51.34456,24031311,-0.1347496,51.51448,24169570,-0.3099511,51.71336
5,23790539,6.081094,42.17514,23976420,6.285008,42.03395,24161221,6.486804,41.89399,24342029,6.685861,41.75748,24526891,6.879873,41.61724,24699590,7.063644,41.48598,24880221,7.256188,41.34914,25057080,7.442983,41.21534,25250061,7.645321,41.06728,25430840,7.834179,40.92947,25612391,8.022835,40.79116,25789160,8.2086,40.65357,25977670,8.370635,40.47798,26166430,8.526484,40.29512,26351600,8.681933,40.11241,26532160,8.830415,39.93238,26712900,8.984615,39.74949,26889189,9.133822,39.56915,27070590,9.283635,39.38355
1,23722301,2.547552,45.82782,23829119,2.571157,45.60145,23877080,2.582783,45.49868,23912010,2.591266,45.42599,24009051,2.613202,45.22115,24088699,2.631494,45.05223,24133449,2.641354,44.95616,24184881,2.652225,44.84724,24273711,2.672701,44.6596,24368990,2.694228,44.45726,24454400,2.712833,44.27948,24549170,2.73315,44.08134,24635109,2.751717,43.90242,24729320,2.771009,43.70697,24807939,2.787901,43.54542,24901590,2.807079,43.35199,24984590,2.824213,43.18012,25089971,2.846489,42.95614,25173520,2.864572,42.77993,25267311,2.847872,42.59013,25350260,2.827767,42.42592,25447619,2.784699,42.25215,25526939,2.752049,42.12025,25636119,2.712148,41.95239,25708609,2.687019,41.84745,25812369,2.650567,41.70465,26000920,2.550359,41.46283
0,23744760,5.718854,49.49901,23827010,5.915217,49.59686,23997230,6.267411,49.80927,24007381,6.286517,49.81976,24187689,6.608191,50.00367,24261730,6.765625,50.05932,24522471,7.297077,50.25201,24787801,7.078593,50.39579,25064131,7.386276,50.2742,25348660,7.495307,50.17897
0,23728230,3.514754,47.34705,23790520,3.648006,47.25174,23818990,3.708102,47.20765,23833020,3.736712,47.18655,23858301,3.789761,47.14848,23921170,3.957827,47.08179,23976410,4.109956,47.03194,23999270,4.173059,47.00932,24085400,4.408726,46.93164,24101010,4.449388,46.91707,24161189,4.614059,46.8622,24179670,4.66726,46.84487,24281020,4.937104,46.75249,24341990,5.085182,46.70147,24349949,5.10538,46.69457,24364160,5.139419,46.68287,24461090,5.380372,46.63925,24526881,5.543882,46.61341,24541580,5.579434,46.60834,24615561,5.759005,46.5804,24645391,5.831678,46.56987,24703580,5.967714,46.56601,24721730,6.009254,46.56533,24880199,6.36436,46.55207,24883770,6.368803,46.55283,24905891,6.412742,46.55203,25057061,6.448015,46.46809,25086061,6.418933,46.44887,25160180,6.34916,46.40137,25250029,6.269071,46.34689,25258391,6.262645,46.34341,25430811,6.141417,46.25973,25446770,6.131364,46.25376
0,23841000,3.430216,50.61579,23855029,3.450196,50.64301,24035350,3.661229,50.98714,24093369,3.686783,51.10014,24362020,3.914538,51.55451
2,23718311,5.601393,44.65625,23865131,5.543717,44.86598,23903020,5.53415,44.92184,24045080,5.402446,45.0969,24084721,5.339373,45.12978,24225000,5.124954,45.24666,24269721,5.065023,45.28123,24405119,5.052273,45.36537,24446410,5.115756,45.36351
0,23745590,1.429242,50.25449,23758859,1.404678,50.27558,23893100,1.162596,50.47628,23922699,1.111472,50.52017,23947061,1.069706,50.55447,24103840,0.8007799,50.74115,24153439,0.6987515,50.78901,24284910,0.4475753,50.9134,24418020,0.2872524,51.06051,24461881,0.2405501,51.11031,24650750,0.05223861,51.31231,24679301,0.02732776,51.33874,24827840,0.2240922,51.37343
4,23716131,0.4953507,44.71181,23878369,0.2479538,44.99105,23901090,0.211943,45.03094,24055439,-0.03871454,45.29322,24081010,-0.08126964,45.33719,24236619,-0.3377751,45.60181,24261010,-0.377456,45.64284,24421510,-0.6404313,45.91242,24449090,-0.6853943,45.95798,24602449,-0.9345925,46.21347,24625260,-0.974155,46.25179,24787600,-1.226029,46.50579,24813340,-1.263062,46.54187,24960410,-1.442057,46.71737,24993789,-1.481245,46.75069,25133410,-1.630906,46.88245,25174160,-1.669632,46.91672,25318520,-1.706672,47.02664,25351420,-1.690512,47.04737,25499551,-1.630716,47.12504,25543811,-1.613626,47.14927
0,23686881,1.239586,48.8805,23781930,0.9731545,48.84722,23829119,0.836161,48.83046,23874980,0.7007326,48.81087,23889020,0.6649711,48.79393,23958869,0.4955418,48.7057,24009029,0.3733186,48.64039,24055430,0.2586946,48.57743,24140020,0.05708864,48.46898,24145471,0.04230957,48.46149,24188850,-0.05777034,48.40687,24313070,-0.3495423,48.24667,24376980,-0.493585,48.16122,24410020,-0.5594739,48.10814,24498090,-0.7363915,47.97575,24553230,-0.8473903,47.89172,24667279,-1.075123,47.71777,24683039,-1.107919,47.69281,24733279,-1.209265,47.61517,24872090,-1.487025,47.40038,24909580,-1.562341,47.34157,24939779,-1.62098,47.29528,25044881,-1.830333,47.13037,25093930,-1.927186,47.05381,25216240,-2.166472,46.86343,25226029,-2.186694,46.84688,25275270,-2.281601,46.77087,25411230,-2.549562,46.55375,25459520,-2.642255,46.47764,25504590,-2.732484,46.40552,25584730,-2.885277,46.27859,25640090,-2.994705,46.19159,25765590,-3.237071,45.98709,25820439,-3.343382,45.8985,25942850,-3.579951,45.6984,26004891,-3.699576,45.59753,26124061,-3.92959,45.4002,26300740,-4.267515,45.10696,26482000,-4.61181,44.80422,26662660,-4.925834,44.48601,26839461,-5.214474,44.16254,27020391,-5.507505,43.83306,27202311,-5.795909,43.50282
2,23686160,7.624849,43.36232,23866949,7.961775,43.22253,24048721,8.332039,43.06646,24225480,8.751495,42.88815,24406250,9.175807,42.70373,24587051,9.61568,42.59508,24763840,10.05692,42.63523,24944561,10.47109,42.66534,25125369,10.78553,42.68502
